Order_ID,Order_Date,Delivery_Date,Customer_Region,Product_Category,Vendor_Name,Courier,Delivery_Status,Delay_Days,Total_Delivery_Days
1998,2024-01-20,2024-01-25,Central,Furniture,Vendor_A,Bluedart,Delayed,2,5
1999,2024-06-27,2024-06-30,South,Appliances,Vendor_C,FedEx,Delivered,0,3
2000,2024-02-08,2024-02-12,Central,Appliances,Vendor_D,Delhivery,Delayed,1,4
2001,2024-01-18,2024-01-21,East,Electronics,Vendor_B,Delhivery,Delivered,0,3
2002,2024-01-15,2024-01-18,West,Clothing,Vendor_A,Bluedart,Delivered,0,3
2003,2024-05-16,2024-05-21,Central,Electronics,Vendor_D,FedEx,Delayed,2,5
2004,2024-06-15,2024-06-19,Central,Appliances,Vendor_D,FedEx,Delayed,1,4
2005,2024-03-25,2024-04-02,Central,Furniture,Vendor_D,Bluedart,Delayed,5,8
2006,2024-03-17,2024-03-27,Central,Furniture,Vendor_C,DHL,Delayed,7,10
2007,2024-05-08,2024-05-14,East,Appliances,Vendor_C,Delhivery,Delayed,3,6
2008,2024-01-25,2024-01-28,West,Electronics,Vendor_C,Delhivery,Delivered,0,3
2009,2024-04-06,2024-04-09,North,Toys,Vendor_C,FedEx,Delivered,0,3
2010,2024-04-11,2024-04-24,South,Clothing,Vendor_A,Bluedart,Delayed,10,13
2011,2024-02-10,2024-02-23,East,Furniture,Vendor_D,FedEx,Delayed,10,13
2012,2024-06-10,2024-06-14,Central,Clothing,Vendor_C,Bluedart,Delayed,1,4
2013,2024-02-25,2024-03-04,South,Clothing,Vendor_B,DHL,Delayed,5,8
2014,2024-05-16,2024-05-24,East,Clothing,Vendor_C,Delhivery,Delayed,5,8
2015,2024-03-12,2024-03-15,East,Furniture,Vendor_C,DHL,Delivered,0,3
2016,2024-04-10,2024-04-18,Central,Toys,Vendor_D,FedEx,Delayed,5,8
2017,2024-04-02,2024-04-10,East,Clothing,Vendor_D,DHL,Delayed,5,8
2018,2024-01-27,2024-01-31,South,Furniture,Vendor_C,DHL,Delayed,1,4
2019,2024-01-11,2024-01-19,West,Furniture,Vendor_B,Bluedart,Delayed,5,8
2020,2024-05-17,2024-05-27,East,Electronics,Vendor_A,Bluedart,Delayed,7,10
2021,2024-02-11,2024-02-21,Central,Toys,Vendor_A,Delhivery,Delayed,7,10
2022,2024-06-23,2024-07-03,South,Furniture,Vendor_D,FedEx,Delayed,7,10
2023,2024-01-02,2024-01-08,East,Appliances,Vendor_C,Delhivery,Delayed,3,6
2024,2024-03-04,2024-03-14,South,Electronics,Vendor_C,Delhivery,Delayed,7,10
2025,2024-02-28,2024-03-02,Central,Furniture,Vendor_B,FedEx,Delivered,0,3
2026,2024-04-08,2024-04-14,Central,Appliances,Vendor_C,DHL,Delayed,3,6
2027,2024-06-01,2024-06-04,North,Furniture,Vendor_C,Delhivery,Delivered,0,3
2028,2024-06-07,2024-06-10,East,Toys,Vendor_B,Delhivery,Delivered,0,3
2029,2024-03-11,2024-03-15,East,Furniture,Vendor_A,Bluedart,Delayed,1,4
2030,2024-01-21,2024-01-29,West,Toys,Vendor_D,FedEx,Delayed,5,8
2031,2024-05-02,2024-05-15,East,Electronics,Vendor_D,FedEx,Delayed,10,13
2032,2024-05-28,2024-06-03,Central,Toys,Vendor_C,DHL,Delayed,3,6
2033,2024-06-03,2024-06-06,Central,Electronics,Vendor_A,Bluedart,Delivered,0,3
2034,2024-05-28,2024-05-31,Central,Toys,Vendor_B,FedEx,Delivered,0,3
2035,2024-06-14,2024-06-19,West,Toys,Vendor_B,DHL,Delayed,2,5
2036,2024-01-06,2024-01-12,West,Appliances,Vendor_D,FedEx,Delayed,3,6
2037,2024-04-19,2024-04-24,North,Appliances,Vendor_D,FedEx,Delayed,2,5
2038,2024-01-08,2024-01-14,West,Clothing,Vendor_C,Bluedart,Delayed,3,6
2039,2024-05-22,2024-05-28,Central,Toys,Vendor_B,DHL,Delayed,3,6
2040,2024-06-28,2024-07-01,South,Clothing,Vendor_B,DHL,Delivered,0,3
2041,2024-02-04,2024-02-07,Central,Appliances,Vendor_A,Bluedart,Delivered,0,3
2042,2024-05-12,2024-05-15,East,Furniture,Vendor_B,Bluedart,Delivered,0,3
2043,2024-02-10,2024-02-13,West,Furniture,Vendor_B,Bluedart,Delivered,0,3
2044,2024-03-01,2024-03-04,West,Electronics,Vendor_D,FedEx,Delivered,0,3
2045,2024-04-28,2024-05-02,West,Electronics,Vendor_D,Delhivery,Delayed,1,4
2046,2024-04-07,2024-04-11,West,Appliances,Vendor_A,FedEx,Delayed,1,4
2047,2024-02-17,2024-03-01,North,Clothing,Vendor_B,FedEx,Delayed,10,13
2048,2024-04-24,2024-04-30,East,Toys,Vendor_B,Bluedart,Delayed,3,6
2049,2024-01-26,2024-02-08,East,Toys,Vendor_C,FedEx,Delayed,10,13
2050,2024-04-01,2024-04-04,West,Toys,Vendor_D,FedEx,Delivered,0,3
2051,2024-03-12,2024-03-17,North,Toys,Vendor_C,Bluedart,Delayed,2,5
2052,2024-06-03,2024-06-11,West,Electronics,Vendor_C,DHL,Delayed,5,8
2053,2024-01-05,2024-01-09,South,Appliances,Vendor_A,Bluedart,Delayed,1,4
2054,2024-05-05,2024-05-08,West,Electronics,Vendor_A,Bluedart,Delivered,0,3
2055,2024-06-22,2024-06-27,East,Appliances,Vendor_D,Bluedart,Delayed,2,5
2056,2024-04-06,2024-04-09,Central,Clothing,Vendor_B,DHL,Delivered,0,3
2057,2024-01-26,2024-01-29,North,Toys,Vendor_B,DHL,Delivered,0,3
2058,2024-04-21,2024-04-27,East,Appliances,Vendor_C,FedEx,Delayed,3,6
2059,2024-01-11,2024-01-14,West,Electronics,Vendor_B,Delhivery,Delivered,0,3
2060,2024-01-18,2024-01-26,Central,Appliances,Vendor_B,Bluedart,Delayed,5,8
2061,2024-01-01,2024-01-07,South,Electronics,Vendor_D,FedEx,Delayed,3,6
2062,2024-01-16,2024-01-26,West,Appliances,Vendor_D,Bluedart,Delayed,7,10
2063,2024-05-26,2024-05-29,East,Toys,Vendor_D,DHL,Delivered,0,3
2064,2024-02-11,2024-02-24,East,Appliances,Vendor_A,Delhivery,Delayed,10,13
2065,2024-04-24,2024-04-28,South,Clothing,Vendor_B,Bluedart,Delayed,1,4
2066,2024-02-22,2024-02-25,North,Toys,Vendor_C,FedEx,Delivered,0,3
2067,2024-02-08,2024-02-13,South,Furniture,Vendor_C,Delhivery,Delayed,2,5
2068,2024-06-19,2024-07-02,Central,Appliances,Vendor_C,Bluedart,Delayed,10,13
2069,2024-03-14,2024-03-20,South,Appliances,Vendor_A,Delhivery,Delayed,3,6
2070,2024-06-02,2024-06-06,South,Electronics,Vendor_B,FedEx,Delayed,1,4
2071,2024-02-06,2024-02-14,East,Electronics,Vendor_D,Delhivery,Delayed,5,8
2072,2024-03-07,2024-03-15,West,Clothing,Vendor_D,DHL,Delayed,5,8
2073,2024-05-15,2024-05-18,East,Appliances,Vendor_C,DHL,Delivered,0,3
2074,2024-02-09,2024-02-15,West,Appliances,Vendor_D,FedEx,Delayed,3,6
2075,2024-06-28,2024-07-04,Central,Furniture,Vendor_A,DHL,Delayed,3,6
2076,2024-04-21,2024-04-24,Central,Clothing,Vendor_A,Bluedart,Delivered,0,3
2077,2024-04-27,2024-04-30,North,Appliances,Vendor_C,Bluedart,Delivered,0,3
2078,2024-03-10,2024-03-20,West,Appliances,Vendor_A,Bluedart,Delayed,7,10
2079,2024-04-27,2024-05-10,South,Clothing,Vendor_B,FedEx,Delayed,10,13
2080,2024-02-24,2024-03-01,Central,Appliances,Vendor_B,FedEx,Delayed,3,6
2081,2024-05-12,2024-05-25,South,Appliances,Vendor_B,DHL,Delayed,10,13
2082,2024-02-04,2024-02-07,Central,Clothing,Vendor_B,Delhivery,Delivered,0,3
2083,2024-02-09,2024-02-12,West,Furniture,Vendor_D,Delhivery,Delivered,0,3
2084,2024-04-15,2024-04-21,South,Furniture,Vendor_A,FedEx,Delayed,3,6
2085,2024-03-23,2024-04-05,East,Clothing,Vendor_A,FedEx,Delayed,10,13
2086,2024-04-05,2024-04-08,West,Clothing,Vendor_B,Delhivery,Delivered,0,3
2087,2024-02-21,2024-02-29,West,Appliances,Vendor_B,Bluedart,Delayed,5,8
2088,2024-03-03,2024-03-07,East,Clothing,Vendor_D,FedEx,Delayed,1,4
2089,2024-06-24,2024-06-27,South,Toys,Vendor_B,DHL,Delivered,0,3
2090,2024-03-01,2024-03-04,Central,Furniture,Vendor_A,Delhivery,Delivered,0,3
2091,2024-02-22,2024-03-03,East,Electronics,Vendor_D,Bluedart,Delayed,7,10
2092,2024-01-25,2024-01-31,East,Electronics,Vendor_D,DHL,Delayed,3,6
2093,2024-01-21,2024-01-31,West,Appliances,Vendor_B,Delhivery,Delayed,7,10
2094,2024-03-08,2024-03-21,North,Electronics,Vendor_C,Bluedart,Delayed,10,13
2095,2024-06-16,2024-06-24,West,Electronics,Vendor_A,DHL,Delayed,5,8
2096,2024-06-24,2024-06-29,East,Appliances,Vendor_C,Delhivery,Delayed,2,5
2097,2024-06-27,2024-07-02,East,Electronics,Vendor_A,FedEx,Delayed,2,5
2098,2024-06-26,2024-07-06,South,Appliances,Vendor_D,Bluedart,Delayed,7,10
2099,2024-05-14,2024-05-19,North,Toys,Vendor_D,Delhivery,Delayed,2,5
2100,2024-01-20,2024-01-23,Central,Electronics,Vendor_A,FedEx,Delivered,0,3
2101,2024-02-12,2024-02-20,West,Electronics,Vendor_C,Delhivery,Delayed,5,8
2102,2024-04-19,2024-05-02,North,Toys,Vendor_D,FedEx,Delayed,10,13
2103,2024-02-19,2024-02-22,North,Furniture,Vendor_A,DHL,Delivered,0,3
2104,2024-04-26,2024-04-29,West,Furniture,Vendor_C,DHL,Delivered,0,3
2105,2024-03-08,2024-03-13,West,Electronics,Vendor_C,Delhivery,Delayed,2,5
2106,2024-06-21,2024-06-26,South,Clothing,Vendor_C,Delhivery,Delayed,2,5
2107,2024-03-25,2024-03-28,West,Electronics,Vendor_C,DHL,Delivered,0,3
2108,2024-05-18,2024-05-22,East,Furniture,Vendor_A,FedEx,Delayed,1,4
2109,2024-06-13,2024-06-19,Central,Toys,Vendor_B,Delhivery,Delayed,3,6
2110,2024-02-09,2024-02-19,East,Furniture,Vendor_D,DHL,Delayed,7,10
2111,2024-02-06,2024-02-12,North,Electronics,Vendor_B,DHL,Delayed,3,6
2112,2024-05-23,2024-06-05,East,Appliances,Vendor_B,Delhivery,Delayed,10,13
2113,2024-05-23,2024-05-26,South,Electronics,Vendor_A,Delhivery,Delivered,0,3
2114,2024-03-05,2024-03-11,Central,Furniture,Vendor_D,Bluedart,Delayed,3,6
2115,2024-04-04,2024-04-09,Central,Appliances,Vendor_A,DHL,Delayed,2,5
2116,2024-02-15,2024-02-18,South,Appliances,Vendor_B,DHL,Delivered,0,3
2117,2024-01-16,2024-01-20,South,Clothing,Vendor_B,Delhivery,Delayed,1,4
2118,2024-06-26,2024-06-30,South,Electronics,Vendor_C,Bluedart,Delayed,1,4
2119,2024-01-28,2024-02-07,West,Toys,Vendor_B,Delhivery,Delayed,7,10
2120,2024-02-28,2024-03-12,Central,Toys,Vendor_D,DHL,Delayed,10,13
2121,2024-06-26,2024-07-02,East,Toys,Vendor_C,DHL,Delayed,3,6
2122,2024-02-11,2024-02-24,East,Electronics,Vendor_B,DHL,Delayed,10,13
2123,2024-06-08,2024-06-21,Central,Clothing,Vendor_A,Delhivery,Delayed,10,13
2124,2024-05-11,2024-05-14,Central,Clothing,Vendor_C,Bluedart,Delivered,0,3
2125,2024-04-09,2024-04-12,West,Appliances,Vendor_D,Delhivery,Delivered,0,3
2126,2024-05-14,2024-05-17,South,Electronics,Vendor_D,FedEx,Delivered,0,3
2127,2024-03-16,2024-03-19,North,Furniture,Vendor_A,DHL,Delivered,0,3
2128,2024-05-09,2024-05-12,Central,Toys,Vendor_D,Bluedart,Delivered,0,3
2129,2024-04-07,2024-04-17,East,Appliances,Vendor_C,DHL,Delayed,7,10
2130,2024-02-19,2024-03-03,West,Clothing,Vendor_C,FedEx,Delayed,10,13
2131,2024-05-02,2024-05-08,Central,Electronics,Vendor_A,FedEx,Delayed,3,6
2132,2024-05-14,2024-05-17,South,Clothing,Vendor_B,Bluedart,Delivered,0,3
2133,2024-01-21,2024-01-31,North,Furniture,Vendor_A,FedEx,Delayed,7,10
2134,2024-04-19,2024-04-27,West,Toys,Vendor_D,Bluedart,Delayed,5,8
2135,2024-03-06,2024-03-09,East,Furniture,Vendor_B,Delhivery,Delivered,0,3
2136,2024-03-16,2024-03-19,South,Furniture,Vendor_D,Bluedart,Delivered,0,3
2137,2024-02-12,2024-02-15,East,Toys,Vendor_A,DHL,Delivered,0,3
2138,2024-01-20,2024-01-23,Central,Electronics,Vendor_C,FedEx,Delivered,0,3
2139,2024-02-01,2024-02-14,North,Electronics,Vendor_C,Delhivery,Delayed,10,13
2140,2024-03-01,2024-03-07,North,Clothing,Vendor_B,Delhivery,Delayed,3,6
2141,2024-02-18,2024-02-22,East,Electronics,Vendor_B,DHL,Delayed,1,4
2142,2024-05-06,2024-05-16,South,Appliances,Vendor_B,Delhivery,Delayed,7,10
2143,2024-01-20,2024-01-23,Central,Electronics,Vendor_C,DHL,Delivered,0,3
2144,2024-01-12,2024-01-15,Central,Appliances,Vendor_B,FedEx,Delivered,0,3
2145,2024-04-07,2024-04-10,Central,Furniture,Vendor_D,Delhivery,Delivered,0,3
2146,2024-04-04,2024-04-17,North,Furniture,Vendor_B,DHL,Delayed,10,13
2147,2024-02-08,2024-02-18,South,Toys,Vendor_A,DHL,Delayed,7,10
2148,2024-01-16,2024-01-19,Central,Electronics,Vendor_C,Delhivery,Delivered,0,3
2149,2024-05-21,2024-05-25,East,Furniture,Vendor_B,Delhivery,Delayed,1,4
2150,2024-02-10,2024-02-18,West,Toys,Vendor_D,FedEx,Delayed,5,8
2151,2024-04-01,2024-04-11,North,Furniture,Vendor_D,Delhivery,Delayed,7,10
2152,2024-03-16,2024-03-21,North,Appliances,Vendor_A,Bluedart,Delayed,2,5
2153,2024-01-10,2024-01-23,South,Furniture,Vendor_A,FedEx,Delayed,10,13
2154,2024-01-10,2024-01-18,South,Furniture,Vendor_A,Delhivery,Delayed,5,8
2155,2024-06-17,2024-06-30,South,Appliances,Vendor_C,FedEx,Delayed,10,13
2156,2024-02-04,2024-02-14,South,Clothing,Vendor_C,FedEx,Delayed,7,10
2157,2024-06-07,2024-06-17,South,Appliances,Vendor_A,FedEx,Delayed,7,10
2158,2024-04-07,2024-04-10,East,Electronics,Vendor_B,DHL,Delivered,0,3
2159,2024-02-13,2024-02-17,East,Toys,Vendor_A,Bluedart,Delayed,1,4
2160,2024-02-20,2024-02-24,Central,Furniture,Vendor_D,DHL,Delayed,1,4
2161,2024-02-21,2024-02-26,West,Electronics,Vendor_D,Delhivery,Delayed,2,5
2162,2024-04-09,2024-04-13,West,Furniture,Vendor_A,Delhivery,Delayed,1,4
2163,2024-01-23,2024-02-02,South,Clothing,Vendor_A,FedEx,Delayed,7,10
2164,2024-01-06,2024-01-16,North,Clothing,Vendor_C,Bluedart,Delayed,7,10
2165,2024-06-09,2024-06-17,East,Appliances,Vendor_C,DHL,Delayed,5,8
2166,2024-05-09,2024-05-12,North,Toys,Vendor_B,FedEx,Delivered,0,3
2167,2024-05-28,2024-06-07,South,Clothing,Vendor_A,Delhivery,Delayed,7,10
2168,2024-04-04,2024-04-07,South,Electronics,Vendor_D,Bluedart,Delivered,0,3
2169,2024-01-25,2024-01-28,South,Toys,Vendor_C,Delhivery,Delivered,0,3
2170,2024-06-05,2024-06-15,Central,Electronics,Vendor_B,Bluedart,Delayed,7,10
2171,2024-06-11,2024-06-14,Central,Electronics,Vendor_B,DHL,Delivered,0,3
2172,2024-03-06,2024-03-12,West,Clothing,Vendor_A,Delhivery,Delayed,3,6
2173,2024-04-05,2024-04-10,Central,Electronics,Vendor_B,Bluedart,Delayed,2,5
2174,2024-06-07,2024-06-13,West,Electronics,Vendor_D,FedEx,Delayed,3,6
2175,2024-02-20,2024-03-04,East,Appliances,Vendor_B,Bluedart,Delayed,10,13
2176,2024-05-11,2024-05-14,North,Electronics,Vendor_D,FedEx,Delivered,0,3
2177,2024-05-24,2024-05-27,East,Furniture,Vendor_A,Bluedart,Delivered,0,3
2178,2024-01-22,2024-01-26,North,Toys,Vendor_A,FedEx,Delayed,1,4
2179,2024-04-25,2024-04-28,South,Electronics,Vendor_A,FedEx,Delivered,0,3
2180,2024-06-27,2024-07-07,Central,Toys,Vendor_C,Delhivery,Delayed,7,10
2181,2024-04-24,2024-04-28,West,Appliances,Vendor_C,DHL,Delayed,1,4
2182,2024-06-15,2024-06-25,South,Toys,Vendor_C,Bluedart,Delayed,7,10
2183,2024-02-10,2024-02-13,West,Furniture,Vendor_B,DHL,Delivered,0,3
2184,2024-06-01,2024-06-09,East,Clothing,Vendor_A,Delhivery,Delayed,5,8
2185,2024-04-23,2024-05-06,South,Toys,Vendor_B,DHL,Delayed,10,13
2186,2024-02-13,2024-02-21,West,Toys,Vendor_D,Delhivery,Delayed,5,8
2187,2024-04-15,2024-04-21,East,Furniture,Vendor_D,Bluedart,Delayed,3,6
2188,2024-06-17,2024-06-21,South,Clothing,Vendor_B,Bluedart,Delayed,1,4
2189,2024-06-22,2024-06-28,West,Appliances,Vendor_D,DHL,Delayed,3,6
2190,2024-06-10,2024-06-14,West,Clothing,Vendor_D,FedEx,Delayed,1,4
2191,2024-05-21,2024-05-31,East,Appliances,Vendor_D,FedEx,Delayed,7,10
2192,2024-02-07,2024-02-13,Central,Clothing,Vendor_D,Delhivery,Delayed,3,6
2193,2024-02-15,2024-02-18,South,Toys,Vendor_B,DHL,Delivered,0,3
2194,2024-06-22,2024-06-25,West,Appliances,Vendor_B,Bluedart,Delivered,0,3
2195,2024-04-11,2024-04-21,South,Clothing,Vendor_D,DHL,Delayed,7,10
2196,2024-05-25,2024-06-07,North,Electronics,Vendor_A,FedEx,Delayed,10,13
2197,2024-01-01,2024-01-04,East,Electronics,Vendor_C,DHL,Delivered,0,3
2198,2024-02-24,2024-02-27,South,Furniture,Vendor_A,DHL,Delivered,0,3
2199,2024-05-11,2024-05-21,West,Furniture,Vendor_B,DHL,Delayed,7,10
2200,2024-03-04,2024-03-17,South,Clothing,Vendor_B,Delhivery,Delayed,10,13
2201,2024-01-18,2024-01-26,South,Appliances,Vendor_D,DHL,Delayed,5,8
2202,2024-06-28,2024-07-02,North,Clothing,Vendor_D,FedEx,Delayed,1,4
2203,2024-01-05,2024-01-13,West,Toys,Vendor_D,Bluedart,Delayed,5,8
2204,2024-01-19,2024-01-25,West,Appliances,Vendor_B,Delhivery,Delayed,3,6
2205,2024-01-16,2024-01-22,East,Electronics,Vendor_C,FedEx,Delayed,3,6
2206,2024-02-05,2024-02-10,West,Clothing,Vendor_A,Bluedart,Delayed,2,5
2207,2024-06-11,2024-06-16,North,Furniture,Vendor_D,FedEx,Delayed,2,5
2208,2024-05-19,2024-05-27,South,Furniture,Vendor_C,Bluedart,Delayed,5,8
2209,2024-05-09,2024-05-22,North,Toys,Vendor_C,Bluedart,Delayed,10,13
2210,2024-01-21,2024-01-25,East,Furniture,Vendor_D,Delhivery,Delayed,1,4
2211,2024-03-02,2024-03-07,West,Electronics,Vendor_C,FedEx,Delayed,2,5
2212,2024-02-28,2024-03-02,Central,Electronics,Vendor_C,Delhivery,Delivered,0,3
2213,2024-02-16,2024-02-24,West,Electronics,Vendor_C,Delhivery,Delayed,5,8
2214,2024-03-12,2024-03-25,West,Toys,Vendor_C,Bluedart,Delayed,10,13
2215,2024-03-24,2024-03-29,Central,Clothing,Vendor_D,DHL,Delayed,2,5
2216,2024-03-03,2024-03-13,North,Furniture,Vendor_A,FedEx,Delayed,7,10
2217,2024-02-26,2024-02-29,South,Electronics,Vendor_B,DHL,Delivered,0,3
2218,2024-01-05,2024-01-09,North,Electronics,Vendor_A,FedEx,Delayed,1,4
2219,2024-06-26,2024-07-02,Central,Electronics,Vendor_B,Delhivery,Delayed,3,6
2220,2024-06-28,2024-07-04,North,Appliances,Vendor_A,FedEx,Delayed,3,6
2221,2024-06-05,2024-06-09,North,Clothing,Vendor_A,FedEx,Delayed,1,4
2222,2024-01-14,2024-01-18,South,Electronics,Vendor_A,Delhivery,Delayed,1,4
2223,2024-03-21,2024-04-03,South,Toys,Vendor_B,Delhivery,Delayed,10,13
2224,2024-05-23,2024-05-26,West,Furniture,Vendor_A,Delhivery,Delivered,0,3
2225,2024-02-17,2024-02-20,North,Clothing,Vendor_B,DHL,Delivered,0,3
2226,2024-02-18,2024-02-22,North,Electronics,Vendor_B,Bluedart,Delayed,1,4
2227,2024-03-25,2024-03-29,South,Toys,Vendor_C,Delhivery,Delayed,1,4
2228,2024-05-21,2024-05-26,South,Toys,Vendor_C,DHL,Delayed,2,5
2229,2024-06-08,2024-06-21,North,Furniture,Vendor_C,Bluedart,Delayed,10,13
2230,2024-01-02,2024-01-05,West,Furniture,Vendor_A,Delhivery,Delivered,0,3
2231,2024-01-22,2024-02-01,North,Electronics,Vendor_C,DHL,Delayed,7,10
2232,2024-06-22,2024-06-25,Central,Furniture,Vendor_C,Delhivery,Delivered,0,3
2233,2024-03-24,2024-04-03,East,Toys,Vendor_C,Delhivery,Delayed,7,10
2234,2024-03-18,2024-03-22,South,Appliances,Vendor_B,FedEx,Delayed,1,4
2235,2024-06-12,2024-06-20,West,Toys,Vendor_C,Delhivery,Delayed,5,8
2236,2024-04-28,2024-05-08,West,Clothing,Vendor_B,Delhivery,Delayed,7,10
2237,2024-04-01,2024-04-04,East,Toys,Vendor_B,Delhivery,Delivered,0,3
2238,2024-03-01,2024-03-09,South,Clothing,Vendor_B,Bluedart,Delayed,5,8
2239,2024-01-01,2024-01-09,West,Clothing,Vendor_C,DHL,Delayed,5,8
2240,2024-02-01,2024-02-11,West,Clothing,Vendor_C,DHL,Delayed,7,10
2241,2024-02-07,2024-02-17,Central,Toys,Vendor_D,Delhivery,Delayed,7,10
2242,2024-02-16,2024-02-19,East,Electronics,Vendor_A,DHL,Delivered,0,3
2243,2024-06-16,2024-06-21,South,Clothing,Vendor_D,Bluedart,Delayed,2,5
2244,2024-04-16,2024-04-19,East,Clothing,Vendor_C,DHL,Delivered,0,3
2245,2024-06-20,2024-06-28,Central,Electronics,Vendor_B,DHL,Delayed,5,8
2246,2024-03-24,2024-03-30,South,Furniture,Vendor_D,FedEx,Delayed,3,6
2247,2024-01-15,2024-01-21,West,Clothing,Vendor_B,DHL,Delayed,3,6
2248,2024-06-08,2024-06-14,West,Furniture,Vendor_C,DHL,Delayed,3,6
2249,2024-06-07,2024-06-10,East,Appliances,Vendor_B,Bluedart,Delivered,0,3
2250,2024-02-16,2024-02-26,North,Furniture,Vendor_A,Delhivery,Delayed,7,10
2251,2024-02-20,2024-02-26,North,Appliances,Vendor_D,Delhivery,Delayed,3,6
2252,2024-05-24,2024-05-29,North,Toys,Vendor_D,Bluedart,Delayed,2,5
2253,2024-03-23,2024-03-26,East,Electronics,Vendor_D,Bluedart,Delivered,0,3
2254,2024-02-21,2024-02-24,East,Furniture,Vendor_D,Bluedart,Delivered,0,3
2255,2024-03-11,2024-03-21,East,Appliances,Vendor_B,Bluedart,Delayed,7,10
2256,2024-05-20,2024-05-23,East,Electronics,Vendor_B,DHL,Delivered,0,3
2257,2024-02-26,2024-03-05,West,Electronics,Vendor_C,DHL,Delayed,5,8
2258,2024-02-05,2024-02-10,North,Electronics,Vendor_D,FedEx,Delayed,2,5
2259,2024-03-15,2024-03-18,West,Toys,Vendor_B,Delhivery,Delivered,0,3
2260,2024-03-04,2024-03-09,West,Furniture,Vendor_B,Delhivery,Delayed,2,5
2261,2024-03-06,2024-03-09,East,Electronics,Vendor_A,FedEx,Delivered,0,3
2262,2024-03-18,2024-03-28,East,Clothing,Vendor_C,Delhivery,Delayed,7,10
2263,2024-05-01,2024-05-09,East,Toys,Vendor_B,DHL,Delayed,5,8
2264,2024-05-27,2024-05-30,East,Furniture,Vendor_A,FedEx,Delivered,0,3
2265,2024-06-23,2024-06-26,West,Electronics,Vendor_A,Bluedart,Delivered,0,3
2266,2024-02-04,2024-02-17,South,Clothing,Vendor_A,DHL,Delayed,10,13
2267,2024-03-11,2024-03-14,West,Furniture,Vendor_A,Delhivery,Delivered,0,3
2268,2024-04-18,2024-04-21,Central,Toys,Vendor_D,Bluedart,Delivered,0,3
2269,2024-05-27,2024-05-30,South,Toys,Vendor_B,FedEx,Delivered,0,3
2270,2024-03-08,2024-03-12,North,Appliances,Vendor_A,FedEx,Delayed,1,4
2271,2024-06-27,2024-07-01,West,Electronics,Vendor_A,Bluedart,Delayed,1,4
2272,2024-02-05,2024-02-08,Central,Furniture,Vendor_C,Delhivery,Delivered,0,3
2273,2024-06-22,2024-06-30,North,Appliances,Vendor_C,Delhivery,Delayed,5,8
2274,2024-01-22,2024-01-30,Central,Electronics,Vendor_A,Bluedart,Delayed,5,8
2275,2024-05-02,2024-05-06,South,Appliances,Vendor_D,FedEx,Delayed,1,4
2276,2024-03-23,2024-03-26,Central,Furniture,Vendor_B,Delhivery,Delivered,0,3
2277,2024-02-05,2024-02-18,North,Appliances,Vendor_C,DHL,Delayed,10,13
2278,2024-05-12,2024-05-25,West,Clothing,Vendor_B,DHL,Delayed,10,13
2279,2024-03-07,2024-03-13,East,Toys,Vendor_A,DHL,Delayed,3,6
2280,2024-04-01,2024-04-11,Central,Appliances,Vendor_D,Bluedart,Delayed,7,10
2281,2024-02-04,2024-02-07,West,Electronics,Vendor_B,Bluedart,Delivered,0,3
2282,2024-05-24,2024-05-29,South,Appliances,Vendor_C,DHL,Delayed,2,5
2283,2024-04-02,2024-04-06,Central,Furniture,Vendor_B,FedEx,Delayed,1,4
2284,2024-03-01,2024-03-05,South,Furniture,Vendor_B,Delhivery,Delayed,1,4
2285,2024-06-13,2024-06-19,West,Toys,Vendor_B,Delhivery,Delayed,3,6
2286,2024-04-18,2024-04-23,South,Electronics,Vendor_A,FedEx,Delayed,2,5
2287,2024-01-20,2024-01-23,North,Furniture,Vendor_A,DHL,Delivered,0,3
2288,2024-04-13,2024-04-16,North,Electronics,Vendor_C,Bluedart,Delivered,0,3
2289,2024-06-07,2024-06-15,East,Electronics,Vendor_C,Delhivery,Delayed,5,8
2290,2024-06-01,2024-06-06,North,Electronics,Vendor_C,Bluedart,Delayed,2,5
2291,2024-03-15,2024-03-19,North,Electronics,Vendor_D,Bluedart,Delayed,1,4
2292,2024-01-04,2024-01-07,South,Toys,Vendor_C,DHL,Delivered,0,3
2293,2024-01-23,2024-02-02,North,Clothing,Vendor_B,FedEx,Delayed,7,10
2294,2024-04-22,2024-04-30,North,Electronics,Vendor_D,Delhivery,Delayed,5,8
2295,2024-04-14,2024-04-17,North,Appliances,Vendor_A,FedEx,Delivered,0,3
2296,2024-03-23,2024-03-28,West,Clothing,Vendor_C,FedEx,Delayed,2,5
2297,2024-06-09,2024-06-13,South,Toys,Vendor_A,FedEx,Delayed,1,4
2298,2024-05-27,2024-06-04,Central,Toys,Vendor_B,FedEx,Delayed,5,8
2299,2024-03-12,2024-03-15,Central,Furniture,Vendor_D,Delhivery,Delivered,0,3
2300,2024-05-06,2024-05-12,East,Appliances,Vendor_B,DHL,Delayed,3,6
2301,2024-06-21,2024-06-27,West,Clothing,Vendor_D,DHL,Delayed,3,6
2302,2024-04-12,2024-04-17,South,Toys,Vendor_D,DHL,Delayed,2,5
2303,2024-04-03,2024-04-08,South,Furniture,Vendor_C,Delhivery,Delayed,2,5
2304,2024-04-25,2024-05-08,South,Electronics,Vendor_C,Bluedart,Delayed,10,13
